series_id,model,draw,c50,boundary
melo_a_oil_isopulegol,probit,136,140.3930034184163,False
melo_a_oil_isopulegol,probit,137,143.01722382010368,False
melo_a_oil_isopulegol,probit,138,144.61943886381593,False
melo_a_oil_isopulegol,probit,139,140.643029659748,False
melo_a_oil_isopulegol,probit,140,142.0339558690404,False
melo_a_oil_isopulegol,probit,141,142.86857513265707,False
melo_a_oil_isopulegol,probit,142,146.2485814610367,False
melo_a_oil_isopulegol,probit,143,139.42638100302247,False
melo_a_oil_isopulegol,probit,144,140.04168609658117,False
melo_a_oil_isopulegol,probit,145,141.54479571036214,False
melo_a_oil_isopulegol,probit,146,142.54542113859216,False
melo_a_oil_isopulegol,probit,147,139.5072283020581,False
melo_a_oil_isopulegol,probit,148,142.89728440662,False
melo_a_oil_isopulegol,probit,149,142.1660476717373,False
melo_a_oil_isopulegol,probit,150,142.4114644343598,False
melo_a_oil_isopulegol,probit,151,142.60266034504025,False
melo_a_oil_isopulegol,probit,152,143.37050074881708,False
melo_a_oil_isopulegol,probit,153,139.10839966156374,False
melo_a_oil_isopulegol,probit,154,145.57302971922766,False
melo_a_oil_isopulegol,probit,155,143.3601951094433,False
melo_a_oil_isopulegol,probit,156,141.01788746342046,False
melo_a_oil_isopulegol,probit,157,142.192061729703,False
melo_a_oil_isopulegol,probit,158,141.19765047934072,False
melo_a_oil_isopulegol,probit,159,139.9517117138435,False
melo_a_oil_isopulegol,probit,160,142.06638473484625,False
melo_a_oil_isopulegol,probit,161,143.29757754658453,False
melo_a_oil_isopulegol,probit,162,142.16848756219838,False
melo_a_oil_isopulegol,probit,163,141.74834525634506,False
melo_a_oil_isopulegol,probit,164,143.95043971371874,False
melo_a_oil_isopulegol,probit,165,142.33409743677967,False
melo_a_oil_isopulegol,probit,166,138.62982194484238,False
melo_a_oil_isopulegol,probit,167,141.40950431058067,False
melo_a_oil_isopulegol,probit,168,143.5020854740656,False
melo_a_oil_isopulegol,probit,169,141.94721816734997,False
melo_a_oil_isopulegol,probit,170,139.07624621699998,False
melo_a_oil_isopulegol,probit,171,140.03590177411854,False
melo_a_oil_isopulegol,probit,172,138.69177803561143,False
melo_a_oil_isopulegol,probit,173,142.7390345817676,False
melo_a_oil_isopulegol,probit,174,144.34315675387143,False
melo_a_oil_isopulegol,probit,175,139.39276324658846,False
melo_a_oil_isopulegol,probit,176,141.9336218786019,False
melo_a_oil_isopulegol,probit,177,139.1653525942038,False
melo_a_oil_isopulegol,probit,178,142.17200787906722,False
melo_a_oil_isopulegol,probit,179,139.3053116925828,False
melo_a_oil_isopulegol,probit,180,143.4246680901581,False
melo_a_oil_isopulegol,probit,181,143.30865848205667,False
melo_a_oil_isopulegol,probit,182,143.9982205739926,False
melo_a_oil_isopulegol,probit,183,142.99588710701562,False
melo_a_oil_isopulegol,probit,184,141.8240527562622,False
melo_a_oil_isopulegol,probit,185,140.73132291583508,False
melo_a_oil_isopulegol,probit,186,141.91262388345513,False
melo_a_oil_isopulegol,probit,187,142.7949857865111,False
melo_a_oil_isopulegol,probit,188,142.3164371335914,False
melo_a_oil_isopulegol,probit,189,139.6947468997424,False
melo_a_oil_isopulegol,probit,190,140.4423381243956,False
melo_a_oil_isopulegol,probit,191,142.47524037043962,False
melo_a_oil_isopulegol,probit,192,146.91702632121613,False
melo_a_oil_isopulegol,probit,193,138.4612708220182,False
melo_a_oil_isopulegol,probit,194,141.15761620193848,False
melo_a_oil_isopulegol,probit,195,140.9740819247621,False
melo_a_oil_isopulegol,probit,196,140.45679029282005,False
melo_a_oil_isopulegol,probit,197,141.95172766934573,False
melo_a_oil_isopulegol,probit,198,139.28701170167034,False
melo_a_oil_isopulegol,probit,199,143.5596259021375,False
melo_a_oil_isopulegol,logistic,0,141.00324202387762,False
melo_a_oil_isopulegol,logistic,1,142.3770789606725,False
melo_a_oil_isopulegol,logistic,2,143.83757702532805,False
melo_a_oil_isopulegol,logistic,3,145.09969582806343,False
melo_a_oil_isopulegol,logistic,4,141.36249304850023,False
melo_a_oil_isopulegol,logistic,5,141.1711111462679,False
melo_a_oil_isopulegol,logistic,6,141.34902674829348,False
melo_a_oil_isopulegol,logistic,7,143.7544359190859,False
melo_a_oil_isopulegol,logistic,8,145.62419897753202,False
melo_a_oil_isopulegol,logistic,9,140.66723891247943,False
melo_a_oil_isopulegol,logistic,10,139.72485104664293,False
melo_a_oil_isopulegol,logistic,11,143.8044437829304,False
melo_a_oil_isopulegol,logistic,12,143.89188584990646,False
melo_a_oil_isopulegol,logistic,13,143.2283105297406,False
melo_a_oil_isopulegol,logistic,14,139.90042643618884,False
melo_a_oil_isopulegol,logistic,15,142.19001383935117,False
melo_a_oil_isopulegol,logistic,16,143.7248281415732,False
melo_a_oil_isopulegol,logistic,17,143.13370139217005,False
melo_a_oil_isopulegol,logistic,18,143.9641262019586,False
melo_a_oil_isopulegol,logistic,19,143.68356223652387,False
melo_a_oil_isopulegol,logistic,20,142.0984294951558,False
melo_a_oil_isopulegol,logistic,21,142.90292107786024,False
melo_a_oil_isopulegol,logistic,22,144.92705244367497,False
melo_a_oil_isopulegol,logistic,23,142.94609158710938,False
melo_a_oil_isopulegol,logistic,24,142.1478020066577,False
melo_a_oil_isopulegol,logistic,25,146.7195602320698,False
melo_a_oil_isopulegol,logistic,26,142.9693405044506,False
melo_a_oil_isopulegol,logistic,27,144.67067875360706,False
melo_a_oil_isopulegol,logistic,28,141.11234512917696,False
melo_a_oil_isopulegol,logistic,29,141.965479592367,False
melo_a_oil_isopulegol,logistic,30,143.56356622548302,False
melo_a_oil_isopulegol,logistic,31,138.8495698216036,False
melo_a_oil_isopulegol,logistic,32,143.5580140052935,False
melo_a_oil_isopulegol,logistic,33,146.97413699681363,False
melo_a_oil_isopulegol,logistic,34,142.61776832054855,False
melo_a_oil_isopulegol,logistic,35,140.1417916628696,False
melo_a_oil_isopulegol,logistic,36,139.75621351938358,False
melo_a_oil_isopulegol,logistic,37,141.97467561860148,False
melo_a_oil_isopulegol,logistic,38,139.84701975352957,False
melo_a_oil_isopulegol,logistic,39,145.14599202999452,False
melo_a_oil_isopulegol,logistic,40,142.23089473814284,False
melo_a_oil_isopulegol,logistic,41,145.3312170082508,False
melo_a_oil_isopulegol,logistic,42,143.69506153772002,False
melo_a_oil_isopulegol,logistic,43,147.08776479196288,False
melo_a_oil_isopulegol,logistic,44,143.81182005105867,False
melo_a_oil_isopulegol,logistic,45,140.0331214085884,False
melo_a_oil_isopulegol,logistic,46,145.47840967871102,False
melo_a_oil_isopulegol,logistic,47,146.2252236750713,False
melo_a_oil_isopulegol,logistic,48,142.08370140540683,False
melo_a_oil_isopulegol,logistic,49,146.31940235459166,False
melo_a_oil_isopulegol,logistic,50,142.49497256877984,False
melo_a_oil_isopulegol,logistic,51,145.30590690837002,False
melo_a_oil_isopulegol,logistic,52,146.20451405225276,False
melo_a_oil_isopulegol,logistic,53,143.7906409110356,False
melo_a_oil_isopulegol,logistic,54,140.630779928595,False
melo_a_oil_isopulegol,logistic,55,147.22477239532208,False
melo_a_oil_isopulegol,logistic,56,143.8330867200132,False
melo_a_oil_isopulegol,logistic,57,145.90818676633316,False
melo_a_oil_isopulegol,logistic,58,138.74507073662684,False
melo_a_oil_isopulegol,logistic,59,142.95941756420925,False
melo_a_oil_isopulegol,logistic,60,139.02087537799014,False
melo_a_oil_isopulegol,logistic,61,142.1493678139322,False
melo_a_oil_isopulegol,logistic,62,141.55799748045774,False
melo_a_oil_isopulegol,logistic,63,146.94784108448266,False
melo_a_oil_isopulegol,logistic,64,145.76632317100058,False
melo_a_oil_isopulegol,logistic,65,145.1323983664309,False
melo_a_oil_isopulegol,logistic,66,143.1930036887378,False
melo_a_oil_isopulegol,logistic,67,143.15931712676107,False
melo_a_oil_isopulegol,logistic,68,145.28943052100578,False
melo_a_oil_isopulegol,logistic,69,143.84757985480334,False
melo_a_oil_isopulegol,logistic,70,148.36597326855085,False
melo_a_oil_isopulegol,logistic,71,143.7053266424706,False
melo_a_oil_isopulegol,logistic,72,146.76736430691847,False
melo_a_oil_isopulegol,logistic,73,142.42775662668205,False
melo_a_oil_isopulegol,logistic,74,143.01916880870155,False
melo_a_oil_isopulegol,logistic,75,145.7635882990468,False
melo_a_oil_isopulegol,logistic,76,146.48156252710106,False
melo_a_oil_isopulegol,logistic,77,142.9898735672079,False
melo_a_oil_isopulegol,logistic,78,147.48194555583368,False
melo_a_oil_isopulegol,logistic,79,144.19984065147537,False
melo_a_oil_isopulegol,logistic,80,142.65996752924417,False
melo_a_oil_isopulegol,logistic,81,145.86361324895694,False
melo_a_oil_isopulegol,logistic,82,146.06334735059082,False
melo_a_oil_isopulegol,logistic,83,144.53227854767636,False
melo_a_oil_isopulegol,logistic,84,142.81719222637997,False
melo_a_oil_isopulegol,logistic,85,143.0128357758795,False
melo_a_oil_isopulegol,logistic,86,143.36733214552856,False
melo_a_oil_isopulegol,logistic,87,142.14540999076286,False
melo_a_oil_isopulegol,logistic,88,147.22610831232845,False
melo_a_oil_isopulegol,logistic,89,144.06244526886888,False
melo_a_oil_isopulegol,logistic,90,146.72605418730103,False
melo_a_oil_isopulegol,logistic,91,142.55296770113785,False
melo_a_oil_isopulegol,logistic,92,145.30822757675318,False
melo_a_oil_isopulegol,logistic,93,143.26191906899723,False
melo_a_oil_isopulegol,logistic,94,143.96509970132854,False
melo_a_oil_isopulegol,logistic,95,144.00772362551098,False
melo_a_oil_isopulegol,logistic,96,139.8322246304147,False
melo_a_oil_isopulegol,logistic,97,143.0095582737177,False
melo_a_oil_isopulegol,logistic,98,138.3656620094495,False
melo_a_oil_isopulegol,logistic,99,138.26843884430357,False
melo_a_oil_isopulegol,logistic,100,140.9862131763583,False
melo_a_oil_isopulegol,logistic,101,149.00793849112387,False
melo_a_oil_isopulegol,logistic,102,141.98191004128532,False
melo_a_oil_isopulegol,logistic,103,140.81476549307945,False
melo_a_oil_isopulegol,logistic,104,145.090047915575,False
melo_a_oil_isopulegol,logistic,105,144.24292127247574,False
melo_a_oil_isopulegol,logistic,106,139.11850978386914,False
melo_a_oil_isopulegol,logistic,107,144.24897874083885,False
melo_a_oil_isopulegol,logistic,108,147.83150098889212,False
melo_a_oil_isopulegol,logistic,109,144.90583944441516,False
melo_a_oil_isopulegol,logistic,110,145.3322415282476,False
melo_a_oil_isopulegol,logistic,111,138.86209000031187,False
melo_a_oil_isopulegol,logistic,112,138.91738754160508,False
melo_a_oil_isopulegol,logistic,113,150.75322480305306,False
melo_a_oil_isopulegol,logistic,114,143.03553496130561,False
melo_a_oil_isopulegol,logistic,115,142.7879687060246,False
melo_a_oil_isopulegol,logistic,116,142.8345550508318,False
melo_a_oil_isopulegol,logistic,117,147.79843662050644,False
melo_a_oil_isopulegol,logistic,118,142.5492321078235,False
melo_a_oil_isopulegol,logistic,119,140.2757568093621,False
melo_a_oil_isopulegol,logistic,120,142.83892753792918,False
melo_a_oil_isopulegol,logistic,121,142.5925881871083,False
melo_a_oil_isopulegol,logistic,122,145.05433286410388,False
melo_a_oil_isopulegol,logistic,123,143.10457089984885,False
melo_a_oil_isopulegol,logistic,124,143.71253404655988,False
melo_a_oil_isopulegol,logistic,125,143.0378536545744,False
melo_a_oil_isopulegol,logistic,126,142.9227902356682,False
melo_a_oil_isopulegol,logistic,127,141.2982756939363,False
melo_a_oil_isopulegol,logistic,128,142.9974802574216,False
melo_a_oil_isopulegol,logistic,129,144.5167546613284,False
melo_a_oil_isopulegol,logistic,130,140.62424801943894,False
melo_a_oil_isopulegol,logistic,131,143.1275911180298,False
melo_a_oil_isopulegol,logistic,132,141.94812538258006,False
melo_a_oil_isopulegol,logistic,133,142.223125885868,False
melo_a_oil_isopulegol,logistic,134,142.2881747011149,False
melo_a_oil_isopulegol,logistic,135,143.55891563431345,False
melo_a_oil_isopulegol,logistic,136,147.78926557842212,False
melo_a_oil_isopulegol,logistic,137,140.6523245342862,False
melo_a_oil_isopulegol,logistic,138,142.7355467714849,False
melo_a_oil_isopulegol,logistic,139,141.182153364853,False
melo_a_oil_isopulegol,logistic,140,143.63705309127843,False
melo_a_oil_isopulegol,logistic,141,142.67688859698433,False
melo_a_oil_isopulegol,logistic,142,146.3035713051598,False
melo_a_oil_isopulegol,logistic,143,147.0437056210302,False
melo_a_oil_isopulegol,logistic,144,144.1101139992257,False
melo_a_oil_isopulegol,logistic,145,145.82247500432513,False
melo_a_oil_isopulegol,logistic,146,141.21357618564218,False
melo_a_oil_isopulegol,logistic,147,141.0642377613912,False
melo_a_oil_isopulegol,logistic,148,141.19694145414624,False
melo_a_oil_isopulegol,logistic,149,141.8552631345594,False
melo_a_oil_isopulegol,logistic,150,143.5834024791859,False
melo_a_oil_isopulegol,logistic,151,141.58157661587256,False
melo_a_oil_isopulegol,logistic,152,143.13993034557475,False
melo_a_oil_isopulegol,logistic,153,139.01982030483018,False
melo_a_oil_isopulegol,logistic,154,142.1000933885458,False
melo_a_oil_isopulegol,logistic,155,144.15748051110384,False
melo_a_oil_isopulegol,logistic,156,139.62111925915937,False
melo_a_oil_isopulegol,logistic,157,142.97035847601953,False
melo_a_oil_isopulegol,logistic,158,141.18702981953587,False
melo_a_oil_isopulegol,logistic,159,146.56106135350927,False
melo_a_oil_isopulegol,logistic,160,143.14379811338068,False
melo_a_oil_isopulegol,logistic,161,139.79274823792494,False
melo_a_oil_isopulegol,logistic,162,141.77556090070016,False
melo_a_oil_isopulegol,logistic,163,141.94716331538524,False
melo_a_oil_isopulegol,logistic,164,141.8464810765713,False
melo_a_oil_isopulegol,logistic,165,143.02784490881487,False
melo_a_oil_isopulegol,logistic,166,143.59809611542474,False
melo_a_oil_isopulegol,logistic,167,147.4829965078079,False
melo_a_oil_isopulegol,logistic,168,144.10721087176168,False
melo_a_oil_isopulegol,logistic,169,146.24300772341684,False
melo_a_oil_isopulegol,logistic,170,139.94502165873777,False
melo_a_oil_isopulegol,logistic,171,143.7762985872032,False
melo_a_oil_isopulegol,logistic,172,139.47149726157838,False
melo_a_oil_isopulegol,logistic,173,143.30812822948107,False
melo_a_oil_isopulegol,logistic,174,147.8177919261199,False
melo_a_oil_isopulegol,logistic,175,144.26493065920283,False
melo_a_oil_isopulegol,logistic,176,141.0114042526847,False
melo_a_oil_isopulegol,logistic,177,142.2295333320197,False
melo_a_oil_isopulegol,logistic,178,145.63998067894113,False
melo_a_oil_isopulegol,logistic,179,140.75318174645682,False
melo_a_oil_isopulegol,logistic,180,138.6924779437674,False
melo_a_oil_isopulegol,logistic,181,144.2858865394814,False
melo_a_oil_isopulegol,logistic,182,144.20157398738422,False
melo_a_oil_isopulegol,logistic,183,143.46905088809118,False
melo_a_oil_isopulegol,logistic,184,140.6338375310083,False
melo_a_oil_isopulegol,logistic,185,142.17096606344487,False
melo_a_oil_isopulegol,logistic,186,145.0518676563613,False
melo_a_oil_isopulegol,logistic,187,146.46733693342435,False
melo_a_oil_isopulegol,logistic,188,139.22350026968775,False
melo_a_oil_isopulegol,logistic,189,141.5731248362993,False
melo_a_oil_isopulegol,logistic,190,142.9486996855411,False
melo_a_oil_isopulegol,logistic,191,141.62533337360173,False
melo_a_oil_isopulegol,logistic,192,143.33105880941338,False
melo_a_oil_isopulegol,logistic,193,147.61285746289482,False
melo_a_oil_isopulegol,logistic,194,144.972972681117,False
melo_a_oil_isopulegol,logistic,195,143.18513507801407,False
melo_a_oil_isopulegol,logistic,196,144.41571791154573,False
melo_a_oil_isopulegol,logistic,197,140.5164476557629,False
melo_a_oil_isopulegol,logistic,198,143.06333520655008,False
melo_a_oil_isopulegol,logistic,199,143.00915230334667,False
melo_a_isopulegol,probit,0,153.08475725533953,False
melo_a_isopulegol,probit,1,149.57862624395685,False
melo_a_isopulegol,probit,2,151.71155168654823,False
melo_a_isopulegol,probit,3,152.3635235464802,False
melo_a_isopulegol,probit,4,156.62100894738265,False
melo_a_isopulegol,probit,5,154.2663241563855,False
melo_a_isopulegol,probit,6,156.4523998101634,False
melo_a_isopulegol,probit,7,159.35716708905878,False
melo_a_isopulegol,probit,8,156.8944363604391,False
melo_a_isopulegol,probit,9,160.71127133029728,False
melo_a_isopulegol,probit,10,154.27563539951012,False
melo_a_isopulegol,probit,11,152.5731846514698,False
melo_a_isopulegol,probit,12,158.41976974634716,False
melo_a_isopulegol,probit,13,156.12128908515632,False
melo_a_isopulegol,probit,14,150.4652131188762,False
melo_a_isopulegol,probit,15,153.9356141287148,False
melo_a_isopulegol,probit,16,157.25084011259216,False
melo_a_isopulegol,probit,17,155.88441295093952,False
melo_a_isopulegol,probit,18,153.6698069794643,False
melo_a_isopulegol,probit,19,159.8293753655928,False
melo_a_isopulegol,probit,20,152.96120636376898,False
melo_a_isopulegol,probit,21,150.26545514187242,False
melo_a_isopulegol,probit,22,151.78693160021461,False
melo_a_isopulegol,probit,23,156.50499867827057,False
melo_a_isopulegol,probit,24,150.58959236687744,False
melo_a_isopulegol,probit,25,157.5412357050928,False
melo_a_isopulegol,probit,26,151.2797652945486,False
melo_a_isopulegol,probit,27,152.92793830391463,False
melo_a_isopulegol,probit,28,156.92536718847128,False
melo_a_isopulegol,probit,29,157.874196691194,False
melo_a_isopulegol,probit,30,154.07725505128565,False
melo_a_isopulegol,probit,31,155.1163161570987,False
melo_a_isopulegol,probit,32,156.5329229014279,False
melo_a_isopulegol,probit,33,147.70509222249171,False
melo_a_isopulegol,probit,34,153.26537664109497,False
melo_a_isopulegol,probit,35,154.0773380508234,False
melo_a_isopulegol,probit,36,153.0103735298804,False
melo_a_isopulegol,probit,37,151.73723471057653,False
melo_a_isopulegol,probit,38,155.07098934768192,False
melo_a_isopulegol,probit,39,155.00384184494396,False
melo_a_isopulegol,probit,40,156.99757106651262,False
melo_a_isopulegol,probit,41,150.9945336558658,False
melo_a_isopulegol,probit,42,151.17838952899214,False
melo_a_isopulegol,probit,43,155.36148604841026,False
melo_a_isopulegol,probit,44,151.85765620885812,False
melo_a_isopulegol,probit,45,153.80685640383646,False
melo_a_isopulegol,probit,46,153.57563580112637,False
melo_a_isopulegol,probit,47,153.02422165652015,False
melo_a_isopulegol,probit,48,158.48516077593453,False
melo_a_isopulegol,probit,49,151.40276825455075,False
melo_a_isopulegol,probit,50,153.10902278567602,False
melo_a_isopulegol,probit,51,154.2377913238538,False
melo_a_isopulegol,probit,52,151.63517896029668,False
melo_a_isopulegol,probit,53,152.89435755868496,False
melo_a_isopulegol,probit,54,153.42755184568117,False
melo_a_isopulegol,probit,55,150.64503069876616,False
melo_a_isopulegol,probit,56,150.6676612891003,False
melo_a_isopulegol,probit,57,152.0768079328392,False
melo_a_isopulegol,probit,58,155.96325090045437,False
melo_a_isopulegol,probit,59,153.59014036062024,False
melo_a_isopulegol,probit,60,155.07068925211235,False
melo_a_isopulegol,probit,61,149.98845108452898,False
melo_a_isopulegol,probit,62,155.0740896200333,False
melo_a_isopulegol,probit,63,150.76868007352772,False
melo_a_isopulegol,probit,64,150.75628238846394,False
melo_a_isopulegol,probit,65,154.09721904056585,False
melo_a_isopulegol,probit,66,156.3850567434495,False
melo_a_isopulegol,probit,67,150.427526098048,False
melo_a_isopulegol,probit,68,154.60690521392934,False
melo_a_isopulegol,probit,69,150.0815284661161,False
melo_a_isopulegol,probit,70,157.45618618297078,False
melo_a_isopulegol,probit,71,150.48394036818925,False
melo_a_isopulegol,probit,72,151.70503016316954,False
melo_a_isopulegol,probit,73,153.1142888930811,False
melo_a_isopulegol,probit,74,155.3142334161586,False
melo_a_isopulegol,probit,75,152.55044957145157,False
melo_a_isopulegol,probit,76,152.35825793177005,False
melo_a_isopulegol,probit,77,151.89101939132388,False
melo_a_isopulegol,probit,78,152.40187198964387,False
melo_a_isopulegol,probit,79,151.4776585654074,False
melo_a_isopulegol,probit,80,148.51226338427102,False
melo_a_isopulegol,probit,81,151.73602310250394,False
melo_a_isopulegol,probit,82,154.54628980224192,False
